incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC0028006,C,21/5/2016 11:07,False,2.0,0.0,6.0,False,Caller 3674,Opened by  24,10/5/2016 16:12,Created by 13,10/5/2016 16:16,Updated by 908,Phone,Location 43,Category 46,Subcategory 260,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 247,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 226,16/5/2016 10:14,21/5/2016 11:07,2.0,2.0,2.0,258.85
INC0028009,C,16/5/2016 12:07,False,1.0,0.0,4.0,True,Caller 5201,Opened by  108,10/5/2016 16:18,Created by 52,10/5/2016 16:21,Updated by 908,Phone,Location 161,Category 57,Subcategory 146,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 81,11/5/2016 11:44,16/5/2016 12:07,2.0,2.0,2.0,139.76999999999998
INC0028036,C,16/5/2016 11:07,False,1.0,0.0,5.0,True,Caller 2593,Opened by  221,10/5/2016 16:51,Created by 98,10/5/2016 16:57,Updated by 908,Phone,Location 204,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,11/5/2016 11:03,16/5/2016 11:07,2.0,2.0,2.0,138.17
INC0028040,C,16/5/2016 10:07,False,2.0,0.0,5.0,True,Caller 4710,Opened by  62,10/5/2016 16:54,Created by 33,10/5/2016 17:01,Updated by 908,Phone,Location 51,Category 44,Subcategory 64,Symptom 271,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,11/5/2016 09:19,16/5/2016 10:07,2.0,2.0,2.0,137.09
INC0028043,C,21/5/2016 16:07,False,4.0,0.0,8.0,False,Caller 5291,Opened by  17,10/5/2016 16:57,Created by 10,10/5/2016 17:15,Updated by 908,Phone,Location 204,Category 57,Subcategory 170,Symptom 595,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,16/5/2016 15:45,21/5/2016 16:07,2.0,2.0,2.0,262.87
INC0028054,C,16/5/2016 11:07,False,1.0,0.0,6.0,True,Caller 1183,Opened by  17,10/5/2016 17:12,Created by 10,10/5/2016 17:15,Updated by 908,Phone,Location 93,Category 24,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,11/5/2016 10:27,16/5/2016 11:07,2.0,2.0,2.0,137.87
INC0028063,C,15/5/2016 18:07,False,0.0,0.0,2.0,True,Caller 3255,Opened by  58,10/5/2016 17:39,?,?,Updated by 908,Phone,Location 93,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,10/5/2016 17:45,15/5/2016 18:07,2.0,2.0,2.0,120.47
INC0028066,C,15/5/2016 18:07,False,0.0,0.0,1.0,True,Caller 1183,Opened by  62,10/5/2016 17:55,?,?,Updated by 908,Phone,Location 93,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 32,?,15/5/2016 18:07,2.0,2.0,2.0,120.2
INC0028076,C,16/5/2016 08:07,False,0.0,0.0,2.0,True,Caller 1531,Opened by  20,10/5/2016 19:29,Created by 12,10/5/2016 19:30,Updated by 908,Phone,Location 204,Category 46,Subcategory 191,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 58,Resolver 76,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 69,11/5/2016 07:41,16/5/2016 08:07,2.0,2.0,2.0,132.61
INC0028083,C,15/5/2016 22:07,False,0.0,0.0,2.0,True,Caller 1479,Opened by  305,10/5/2016 21:16,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 134,10/5/2016 21:31,15/5/2016 22:07,2.0,2.0,2.0,120.85
INC0028084,C,15/5/2016 22:07,False,0.0,0.0,2.0,True,Caller 290,Opened by  20,10/5/2016 21:57,Created by 12,10/5/2016 21:58,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,?,?,3 - Low,3 - Low,4 - Low,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 13,10/5/2016 21:58,15/5/2016 22:07,1.0,1.0,1.0,120.15
INC0028091,C,15/5/2016 23:07,False,0.0,0.0,2.0,True,Caller 290,Opened by  305,10/5/2016 22:11,Created by 130,10/5/2016 22:11,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,?,?,3 - Low,3 - Low,4 - Low,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,10/5/2016 22:12,15/5/2016 23:07,1.0,1.0,1.0,120.94
INC0028092,C,15/5/2016 23:07,False,0.0,0.0,2.0,True,Caller 290,Opened by  305,10/5/2016 22:12,Created by 130,10/5/2016 22:12,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,?,?,3 - Low,3 - Low,4 - Low,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,10/5/2016 22:13,15/5/2016 23:07,1.0,1.0,1.0,120.92
INC0028102,C,15/5/2016 23:07,False,0.0,0.0,2.0,True,Caller 290,Opened by  305,10/5/2016 22:22,Created by 130,10/5/2016 22:23,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,10/5/2016 22:23,15/5/2016 23:07,2.0,2.0,2.0,120.73
INC0028109,C,16/5/2016 00:07,False,0.0,0.0,2.0,True,Caller 2708,Opened by  58,10/5/2016 22:52,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,10/5/2016 23:13,16/5/2016 00:07,2.0,2.0,2.0,121.25
INC0028116,C,16/5/2016 02:07,False,0.0,0.0,3.0,True,Caller 5323,Opened by  463,11/5/2016 00:29,?,?,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 218,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 199,11/5/2016 01:20,16/5/2016 02:07,2.0,2.0,2.0,121.63
INC0028122,C,17/5/2016 09:07,False,1.0,0.0,7.0,True,Caller 167,Opened by  397,11/5/2016 02:00,Created by 171,11/5/2016 02:27,Updated by 908,Phone,Location 161,Category 37,Subcategory 299,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,12/5/2016 09:03,17/5/2016 09:07,2.0,2.0,2.0,150.67
INC0028123,C,16/5/2016 05:07,False,0.0,0.0,1.0,True,Caller 3332,Opened by  94,11/5/2016 04:49,?,?,Updated by 908,Phone,Location 108,Category 20,Subcategory 103,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 44,?,16/5/2016 05:07,2.0,2.0,2.0,120.3
INC0028124,C,16/5/2016 05:07,False,0.0,0.0,1.0,True,Caller 5323,Opened by  94,11/5/2016 04:54,?,?,Updated by 908,Phone,Location 108,Category 20,Subcategory 125,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 44,?,16/5/2016 05:07,2.0,2.0,2.0,120.22
INC0028126,C,16/5/2016 06:07,False,1.0,0.0,2.0,True,Caller 4372,Opened by  397,11/5/2016 05:21,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 114,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 174,11/5/2016 05:26,16/5/2016 06:07,2.0,2.0,2.0,120.76
INC0028129,C,16/5/2016 07:07,False,0.0,0.0,1.0,True,Caller 1950,Opened by  62,11/5/2016 06:15,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 32,?,16/5/2016 07:07,2.0,2.0,2.0,120.87
INC0028134,C,28/5/2016 17:07,False,3.0,0.0,12.0,False,Caller 5422,Opened by  17,11/5/2016 07:03,?,?,Updated by 908,Phone,Location 143,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 98,23/5/2016 16:43,28/5/2016 17:07,2.0,2.0,2.0,418.07000000000005
INC0028157,C,16/5/2016 09:07,False,0.0,0.0,2.0,True,Caller 2164,Opened by  131,11/5/2016 08:10,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,11/5/2016 08:42,16/5/2016 09:07,2.0,2.0,2.0,120.95
INC0028163,C,28/5/2016 16:07,False,0.0,0.0,7.0,False,Caller 3821,Opened by  17,11/5/2016 08:17,Created by 10,11/5/2016 08:27,Updated by 908,Phone,Location 97,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 136,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 122,23/5/2016 15:57,28/5/2016 16:07,2.0,2.0,2.0,415.67
INC0028167,C,16/5/2016 16:07,False,3.0,0.0,7.0,True,Caller 819,Opened by  70,11/5/2016 08:19,Created by 47,11/5/2016 08:22,Updated by 908,Phone,Location 197,Category 43,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 43,Resolver 37,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 35,11/5/2016 15:21,16/5/2016 16:07,2.0,2.0,2.0,127.75999999999999
INC0028170,C,16/5/2016 09:07,False,0.0,0.0,2.0,True,Caller 2323,Opened by  24,11/5/2016 08:21,?,?,Updated by 908,Phone,Location 204,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,11/5/2016 08:28,16/5/2016 09:07,2.0,2.0,2.0,120.77000000000001
INC0028176,C,17/5/2016 13:07,False,1.0,0.0,4.0,True,Caller 5584,Opened by  17,11/5/2016 08:30,Created by 10,11/5/2016 08:33,Updated by 908,Phone,Location 143,Category 19,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,12/5/2016 12:35,17/5/2016 13:07,2.0,2.0,2.0,148.56
INC0028182,C,30/8/2016 15:00,False,0.0,0.0,42.0,False,Caller 4636,Opened by  17,11/5/2016 08:33,?,?,Updated by 908,Phone,Location 204,Category 46,Subcategory 220,Symptom 553,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 18,False,True,Do Not Notify,?,CHG0002504,?,?,code 6,Resolved by 16,25/8/2016 14:54,30/8/2016 15:00,2.0,2.0,2.0,2670.45
INC0028201,C,22/5/2016 16:07,False,0.0,0.0,7.0,False,Caller 3768,Opened by  24,11/5/2016 08:51,?,?,Updated by 908,Phone,Location 51,Category 53,Subcategory 130,Symptom 492,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 241,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 220,17/5/2016 15:24,22/5/2016 16:07,2.0,2.0,2.0,271.26
INC0028216,C,8/6/2016 17:07,False,2.0,0.0,4.0,False,Caller 3606,Opened by  501,11/5/2016 09:01,?,?,Updated by 908,Phone,Location 136,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,3/6/2016 16:29,8/6/2016 17:07,2.0,2.0,2.0,680.1
INC0028229,C,21/5/2016 16:07,False,1.0,0.0,6.0,False,Caller 3540,Opened by  55,11/5/2016 09:15,Created by 30,11/5/2016 09:17,Updated by 908,Phone,Location 161,Category 37,Subcategory 285,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 150,16/5/2016 15:12,21/5/2016 16:07,2.0,2.0,2.0,246.83
INC0028231,C,16/5/2016 16:07,False,3.0,0.0,7.0,True,Caller 1863,Opened by  24,11/5/2016 09:16,?,?,Updated by 908,Phone,Location 111,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,11/5/2016 15:37,16/5/2016 16:07,2.0,2.0,2.0,126.85
INC0028244,C,17/5/2016 10:07,False,0.0,0.0,5.0,True,Caller 4254,Opened by  301,11/5/2016 09:28,Created by 129,11/5/2016 09:46,Updated by 908,Phone,Location 161,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,12/5/2016 10:05,17/5/2016 10:07,2.0,2.0,2.0,144.35
INC0028253,C,16/5/2016 10:07,False,0.0,0.0,2.0,True,Caller 4181,Opened by  24,11/5/2016 09:32,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,11/5/2016 09:37,16/5/2016 10:07,2.0,2.0,2.0,120.58
INC0028255,C,16/5/2016 15:07,False,0.0,0.0,2.0,True,Caller 5433,Opened by  17,11/5/2016 09:34,Created by 10,11/5/2016 09:51,Updated by 908,Phone,Location 204,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,11/5/2016 14:50,16/5/2016 15:07,2.0,2.0,2.0,125.26
INC0028259,C,12/6/2016 18:07,False,3.0,0.0,20.0,False,Caller 2323,Opened by  131,11/5/2016 09:39,?,?,Updated by 908,Phone,Location 204,Category 23,Subcategory 75,Symptom 455,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,7/6/2016 17:23,12/6/2016 18:07,2.0,2.0,2.0,776.47
INC0028266,C,16/5/2016 11:07,False,0.0,0.0,3.0,True,Caller 3870,Opened by  62,11/5/2016 09:47,Created by 33,11/5/2016 09:51,Updated by 908,Phone,Location 161,Category 46,Subcategory 191,Symptom 56,?,2 - Medium,2 - Medium,3 - Moderate,Group 58,Resolver 76,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 69,11/5/2016 10:22,16/5/2016 11:07,2.0,2.0,2.0,121.27
INC0028268,C,16/5/2016 14:07,False,1.0,0.0,5.0,True,Caller 4120,Opened by  17,11/5/2016 09:48,Created by 10,11/5/2016 10:00,Updated by 908,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,11/5/2016 14:06,16/5/2016 14:07,2.0,2.0,2.0,124.13
INC0028273,C,16/5/2016 10:07,False,0.0,0.0,2.0,True,Caller 4916,Opened by  55,11/5/2016 09:52,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,11/5/2016 10:02,16/5/2016 10:07,2.0,2.0,2.0,120.25
INC0028295,C,25/5/2016 16:07,False,0.0,0.0,9.0,False,Caller 136,Opened by  24,11/5/2016 10:19,Created by 13,11/5/2016 10:21,Updated by 908,Phone,Location 161,Category 46,Subcategory 94,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 197,20/5/2016 15:46,25/5/2016 16:07,2.0,2.0,2.0,341.78
INC0028304,C,16/5/2016 11:07,False,1.0,0.0,2.0,True,Caller 4743,Opened by  301,11/5/2016 10:27,?,?,Updated by 908,Phone,Location 143,Category 51,Subcategory 182,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,11/5/2016 10:46,16/5/2016 11:07,2.0,2.0,2.0,120.66999999999999
INC0028307,C,16/5/2016 11:07,False,0.0,0.0,2.0,True,Caller 437,Opened by  17,11/5/2016 10:29,?,?,Updated by 908,Phone,Location 242,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,11/5/2016 10:40,16/5/2016 11:07,2.0,2.0,2.0,120.63000000000001
INC0028316,C,16/5/2016 17:07,False,0.0,0.0,4.0,True,Caller 1322,Opened by  423,11/5/2016 10:37,Created by 180,11/5/2016 10:52,Updated by 908,Phone,Location 204,Category 46,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,11/5/2016 16:12,16/5/2016 17:07,2.0,2.0,2.0,126.25
INC0028324,C,16/5/2016 14:07,False,0.0,0.0,3.0,True,Caller 5596,Opened by  62,11/5/2016 10:45,Created by 33,11/5/2016 10:53,Updated by 908,Phone,Location 51,Category 42,Subcategory 29,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 84,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 77,11/5/2016 14:02,16/5/2016 14:07,2.0,2.0,2.0,123.23
INC0028335,C,17/5/2016 14:07,False,0.0,0.0,2.0,True,Caller 3461,Opened by  17,11/5/2016 10:55,Created by 10,11/5/2016 11:03,Updated by 908,Phone,Location 161,Category 37,Subcategory 123,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 108,12/5/2016 13:40,17/5/2016 14:07,2.0,2.0,2.0,147.07
INC0028348,C,16/5/2016 12:07,False,0.0,0.0,2.0,True,Caller 2977,Opened by  17,11/5/2016 11:12,?,?,Updated by 908,Phone,Location 51,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,11/5/2016 11:48,16/5/2016 12:07,2.0,2.0,2.0,120.91999999999999
INC0028356,C,18/5/2016 14:07,False,0.0,0.0,3.0,True,Caller 2230,Opened by  24,11/5/2016 11:19,Created by 13,11/5/2016 11:27,Updated by 908,Phone,Location 242,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,13/5/2016 13:43,18/5/2016 14:07,2.0,2.0,2.0,170.66
INC0028357,C,16/5/2016 13:07,False,1.0,0.0,4.0,True,Caller 3853,Opened by  501,11/5/2016 11:19,?,?,Updated by 908,Phone,Location 51,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,11/5/2016 12:20,16/5/2016 13:07,2.0,2.0,2.0,121.8
INC0028360,C,8/6/2016 17:07,False,1.0,0.0,2.0,False,Caller 4565,Opened by  62,11/5/2016 11:29,?,?,Updated by 908,Phone,Location 161,Category 9,Subcategory 202,Symptom 70,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 32,?,8/6/2016 17:07,2.0,2.0,2.0,677.64
INC0028364,C,16/5/2016 12:07,False,0.0,0.0,3.0,True,Caller 2904,Opened by  501,11/5/2016 11:33,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,11/5/2016 11:46,16/5/2016 12:07,2.0,2.0,2.0,120.57
INC0028369,C,18/5/2016 14:07,False,1.0,0.0,6.0,True,Caller 5071,Opened by  55,11/5/2016 11:39,Created by 30,11/5/2016 11:45,Updated by 908,Phone,Location 204,Category 46,Subcategory 254,Symptom 214,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 133,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 119,13/5/2016 14:01,18/5/2016 14:07,2.0,2.0,2.0,170.37
INC0028374,C,17/5/2016 12:07,False,0.0,0.0,4.0,True,Caller 4063,Opened by  301,11/5/2016 11:45,Created by 129,11/5/2016 11:50,Updated by 908,Phone,Location 161,Category 9,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 217,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 22,12/5/2016 11:18,17/5/2016 12:07,2.0,2.0,2.0,144.29
INC0028379,C,18/5/2016 17:07,False,1.0,0.0,5.0,True,Caller 4162,Opened by  24,11/5/2016 11:53,Created by 13,11/5/2016 11:57,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,13/5/2016 16:20,18/5/2016 17:07,2.0,2.0,2.0,173.16
INC0028384,C,27/6/2016 11:00,False,0.0,0.0,18.0,False,Caller 1163,Opened by  24,11/5/2016 11:58,Created by 13,11/5/2016 12:00,Updated by 908,Phone,Location 143,Category 46,Subcategory 72,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,22/6/2016 10:28,27/6/2016 11:00,2.0,2.0,2.0,1127.0
INC0028385,C,16/5/2016 12:10,False,0.0,0.0,2.0,True,Caller 1198,Opened by  55,11/5/2016 11:59,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,11/5/2016 12:07,16/5/2016 12:10,2.0,2.0,2.0,120.17999999999999
INC0028392,C,7/6/2016 11:07,False,1.0,0.0,11.0,False,Caller 3527,Opened by  108,11/5/2016 12:05,Created by 52,11/5/2016 14:12,Updated by 908,Phone,Location 204,Category 9,Subcategory 145,Symptom 466,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,2/6/2016 10:22,7/6/2016 11:07,2.0,2.0,2.0,644.91
INC0028393,C,17/5/2016 15:07,False,2.0,0.0,6.0,True,Caller 409,Opened by  24,11/5/2016 12:06,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,12/5/2016 14:41,17/5/2016 15:07,2.0,2.0,2.0,147.02
INC0028405,C,16/5/2016 14:07,False,0.0,0.0,3.0,True,Caller 4021,Opened by  24,11/5/2016 12:25,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,11/5/2016 13:37,16/5/2016 14:07,2.0,2.0,2.0,121.7
INC0028410,C,18/5/2016 12:07,False,2.0,0.0,5.0,True,Caller 2479,Opened by  17,11/5/2016 12:33,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,13/5/2016 12:05,18/5/2016 12:07,2.0,2.0,2.0,167.57
INC0028411,C,24/5/2016 10:07,False,1.0,1.0,11.0,True,Caller 2886,Opened by  108,11/5/2016 12:39,Created by 52,11/5/2016 12:53,Updated by 908,Phone,Location 204,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,19/5/2016 09:32,24/5/2016 10:07,2.0,2.0,2.0,309.23
INC0028414,C,25/5/2016 15:07,False,6.0,0.0,14.0,False,Caller 2071,Opened by  131,11/5/2016 12:53,Created by 62,11/5/2016 12:56,Updated by 908,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 50,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 47,20/5/2016 14:41,25/5/2016 15:07,2.0,2.0,2.0,338.19
INC0028417,C,4/7/2016 17:00,False,2.0,0.0,22.0,False,Caller 4047,Opened by  17,11/5/2016 12:58,Created by 10,11/5/2016 13:04,Updated by 908,Phone,Location 204,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,29/6/2016 16:26,4/7/2016 17:00,2.0,2.0,2.0,1299.9399999999998
INC0028422,C,16/5/2016 14:07,False,0.0,0.0,2.0,True,Caller 3419,Opened by  17,11/5/2016 13:24,?,?,Updated by 908,Phone,Location 43,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,11/5/2016 13:40,16/5/2016 14:07,2.0,2.0,2.0,120.72
INC0028432,C,18/5/2016 15:07,False,2.0,0.0,8.0,True,Caller 2083,Opened by  500,11/5/2016 13:55,Created by 217,11/5/2016 14:13,Updated by 908,Phone,Location 161,Category 23,Subcategory 75,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 50,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 47,13/5/2016 14:55,18/5/2016 15:07,2.0,2.0,2.0,168.91000000000003
INC0028438,C,17/5/2016 16:07,False,2.0,0.0,7.0,True,Caller 1174,Opened by  131,11/5/2016 14:06,Created by 62,11/5/2016 14:09,Updated by 908,Phone,Location 204,Category 26,Subcategory 275,Symptom 54,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,12/5/2016 15:26,17/5/2016 16:07,2.0,2.0,2.0,145.96
