incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0025187,C,8/5/2016 08:07,False,1,0,2,True,Caller 3525,Opened by  501,3/5/2016 07:35,Created by 216,3/5/2016 07:43,Updated by 908,Phone,Location 204,Category 43,Subcategory 105,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,3/5/2016 07:44,8/5/2016 08:07,2,2,2,120.39999999999999,42.72,64.08,241,10.68
INC0025194,C,11/5/2016 12:27,False,3,0,12,True,Caller 4507,Opened by  131,3/5/2016 07:54,Created by 62,3/5/2016 08:23,Updated by 800,Phone,Location 204,Category 46,Subcategory 231,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 37,Resolver 155,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 139,6/5/2016 11:45,11/5/2016 12:27,2,2,2,196.08,21.36,192.24,784,21.36
INC0025236,C,8/5/2016 10:07,False,0,0,2,True,Caller 3377,Opened by  17,3/5/2016 08:57,?,?,Updated by 908,Phone,Location 199,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,3/5/2016 09:10,8/5/2016 10:07,2,2,2,121.17,21.36,26.7,121,5.34
INC0025265,C,8/5/2016 15:10,False,0,0,4,True,Caller 4623,Opened by  17,3/5/2016 09:30,?,?,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,3/5/2016 15:09,8/5/2016 15:10,2,2,2,125.67,10.68,48.06,126,5.34
INC0025291,C,8/5/2016 15:07,False,0,0,2,True,Caller 5538,Opened by  17,3/5/2016 09:57,Created by 10,3/5/2016 10:00,Updated by 908,Phone,Location 46,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/5/2016 15:03,8/5/2016 15:07,2,2,2,125.11999999999999,16.02,48.06,125,5.34
INC0025301,C,10/5/2016 14:07,False,5,0,13,True,Caller 2798,Opened by  17,3/5/2016 10:09,Created by 10,3/5/2016 10:12,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,5/5/2016 13:16,10/5/2016 14:07,2,2,2,171.91,160.2,256.32,1031,32.04
INC0025344,C,8/5/2016 11:07,False,0,0,2,True,Caller 2662,Opened by  17,3/5/2016 10:53,?,?,Updated by 908,Phone,Location 41,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,3/5/2016 11:01,8/5/2016 11:07,2,2,2,120.22999999999999,10.68,26.7,120,5.34
INC0025380,C,23/5/2016 11:07,False,0,0,1,False,Caller 2630,Opened by  124,3/5/2016 11:44,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 275,Symptom 54,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,?,23/5/2016 11:07,2,2,2,479.38,21.36,37.379999999999995,479,5.34
INC0025410,C,8/5/2016 13:07,False,0,0,2,True,Caller 2419,Opened by  301,3/5/2016 12:42,?,?,Updated by 908,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,3/5/2016 12:48,8/5/2016 13:07,2,2,2,120.41999999999999,10.68,26.7,120,5.34
INC0025639,C,9/5/2016 08:07,False,1,0,2,True,Caller 1992,Opened by  501,4/5/2016 07:39,Created by 216,4/5/2016 08:00,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,4/5/2016 08:01,9/5/2016 08:07,2,2,2,120.11999999999999,42.72,96.12,240,10.68
INC0025728,C,9/5/2016 11:07,False,0,0,3,True,Caller 2396,Opened by  131,4/5/2016 09:40,?,?,Updated by 908,Phone,Location 93,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,4/5/2016 10:23,9/5/2016 11:07,2,2,2,121.45,16.02,42.72,121,5.34
INC0025738,C,9/5/2016 10:07,False,0,0,2,True,Caller 3733,Opened by  24,4/5/2016 09:57,?,?,Updated by 908,Phone,Location 55,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,4/5/2016 10:03,9/5/2016 10:07,2,2,2,120.16999999999999,16.02,26.7,120,5.34
INC0025741,C,9/5/2016 10:07,False,0,0,2,True,Caller 955,Opened by  24,4/5/2016 10:03,?,?,Updated by 908,Phone,Location 229,Category 42,Subcategory 223,Symptom 65,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,4/5/2016 10:05,9/5/2016 10:07,2,2,2,120.06,21.36,37.379999999999995,120,5.34
INC0025795,C,27/6/2016 20:00,False,2,0,26,False,Caller 979,Opened by  501,4/5/2016 11:09,Created by 216,4/5/2016 11:16,Updated by 908,Phone,Location 93,Category 53,Subcategory 172,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 101,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 91,22/6/2016 19:24,27/6/2016 20:00,2,2,2,1304.7399999999998,48.06,96.12,3914,16.02
INC0025850,C,9/5/2016 13:07,False,0,0,2,True,Caller 2984,Opened by  17,4/5/2016 12:53,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,4/5/2016 13:06,9/5/2016 13:07,2,2,2,120.24,26.7,42.72,120,5.34
INC0025880,C,15/5/2016 17:07,False,2,0,10,False,Caller 1423,Opened by  40,4/5/2016 13:45,Created by 20,4/5/2016 13:54,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 62,10/5/2016 16:20,15/5/2016 17:07,2,2,2,267.21000000000004,48.06,112.14,802,16.02
INC0025996,C,9/5/2016 17:07,False,0,0,1,True,Caller 2553,Opened by  108,4/5/2016 16:16,?,?,Updated by 908,Phone,Location 108,Category 32,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,?,9/5/2016 17:07,2,2,2,120.85,26.7,48.06,121,5.34
INC0026008,C,9/5/2016 17:07,False,1,0,2,True,Caller 1661,Opened by  108,4/5/2016 16:35,?,?,Updated by 908,Phone,Location 143,Category 23,Subcategory 75,Symptom 455,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 52,4/5/2016 16:56,9/5/2016 17:07,2,2,2,120.53,42.72,53.4,241,10.68
INC0026025,C,9/5/2016 18:07,False,0,0,1,True,Caller 3288,Opened by  108,4/5/2016 17:12,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,?,9/5/2016 18:07,2,2,2,120.92,10.68,32.04,121,5.34
INC0026035,C,9/5/2016 18:07,False,1,0,3,True,Caller 796,Opened by  55,4/5/2016 17:38,Created by 30,4/5/2016 17:42,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,4/5/2016 17:48,9/5/2016 18:07,2,2,2,120.41999999999999,42.72,53.4,241,10.68
INC0026068,C,9/5/2016 22:07,False,0,0,1,True,Caller 290,Opened by  20,4/5/2016 21:18,?,?,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 15,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 13,?,9/5/2016 22:07,1,1,1,120.82,2.67,16.02,121,2.67
INC0026077,C,9/5/2016 22:07,False,1,0,3,True,Caller 290,Opened by  305,4/5/2016 21:28,Created by 130,4/5/2016 21:29,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,4/5/2016 21:30,9/5/2016 22:07,2,2,2,120.64,42.72,64.08,241,10.68
INC0026083,C,9/5/2016 22:07,False,1,0,3,True,Caller 290,Opened by  305,4/5/2016 21:37,Created by 130,4/5/2016 21:38,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,4/5/2016 21:40,9/5/2016 22:07,2,2,2,120.49000000000001,53.4,64.08,241,10.68
INC0026092,C,9/5/2016 23:07,False,1,0,3,True,Caller 290,Opened by  20,4/5/2016 22:52,Created by 12,4/5/2016 22:52,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 13,4/5/2016 22:53,9/5/2016 23:07,1,1,1,120.25,21.36,48.06,240,5.34
INC0026198,C,10/5/2016 10:07,False,0,0,2,True,Caller 4913,Opened by  17,5/5/2016 09:11,?,?,Updated by 908,Phone,Location 143,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/5/2016 09:25,10/5/2016 10:07,2,2,2,120.93,26.7,32.04,121,5.34
INC0026279,C,11/5/2016 10:07,False,1,0,6,True,Caller 3387,Opened by  17,5/5/2016 10:30,Created by 10,5/5/2016 10:33,Updated by 908,Phone,Location 143,Category 57,Subcategory 185,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 215,6/5/2016 09:28,11/5/2016 10:07,2,2,2,143.57,21.36,53.4,287,10.68
INC0026286,C,10/5/2016 13:07,False,0,0,4,True,Caller 4736,Opened by  464,5/5/2016 10:39,Created by 196,5/5/2016 10:49,Updated by 908,Phone,Location 204,Category 51,Subcategory 6,Symptom 68,?,1 - High,1 - High,1 - Critical,Group 20,Resolver 219,False,True,Do Not Notify,Problem ID  183,?,?,?,code 6,Resolved by 200,5/5/2016 12:48,10/5/2016 13:07,4,3,3,122.30999999999999,40.05,48.06,122,8.01
INC0026287,C,10/5/2016 11:07,False,0,0,3,True,Caller 2458,Opened by  62,5/5/2016 10:40,?,?,Updated by 908,Phone,Location 143,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,5/5/2016 10:47,10/5/2016 11:07,2,2,2,120.45,10.68,32.04,120,5.34
INC0026362,C,10/5/2016 12:07,False,0,0,2,True,Caller 3056,Opened by  239,5/5/2016 11:55,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,5/5/2016 11:56,10/5/2016 12:07,2,2,2,120.2,10.68,42.72,120,5.34
INC0026476,C,10/5/2016 15:07,False,0,0,3,True,Caller 126,Opened by  460,5/5/2016 14:56,Created by 199,5/5/2016 14:57,Updated by 908,Phone,Location 108,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,5/5/2016 14:58,10/5/2016 15:07,2,2,2,120.17,5.34,42.72,120,5.34
INC0026585,C,10/5/2016 20:10,False,0,0,2,True,Caller 2175,Opened by  17,5/5/2016 19:45,?,?,Updated by 908,Phone,Location 55,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/5/2016 20:08,10/5/2016 20:10,2,2,2,120.41,5.34,32.04,120,5.34
INC0026588,C,10/5/2016 21:07,False,0,0,2,True,Caller 2854,Opened by  58,5/5/2016 19:58,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 119,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,5/5/2016 20:34,10/5/2016 21:07,2,2,2,121.14999999999999,16.02,42.72,121,5.34
INC0026596,C,10/5/2016 22:07,False,1,0,4,True,Caller 290,Opened by  305,5/5/2016 21:29,Created by 130,5/5/2016 21:37,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 134,5/5/2016 21:38,10/5/2016 22:07,2,2,2,120.5,10.68,53.4,241,10.68
INC0026639,C,17/5/2016 15:07,False,0,0,7,False,Caller 4517,Opened by  463,6/5/2016 03:17,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/5/2016 15:03,17/5/2016 15:07,2,2,2,275.84000000000003,21.36,42.72,276,5.34
INC0026686,C,7/9/2016 11:00,False,2,0,42,False,Caller 921,Opened by  17,6/5/2016 08:50,Created by 10,6/5/2016 09:08,Updated by 908,Phone,Location 143,Category 46,Subcategory 231,Symptom 236,?,2 - Medium,2 - Medium,3 - Moderate,Group 3,Resolver 100,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 90,2/9/2016 10:14,7/9/2016 11:00,2,2,2,2977.87,48.06,144.18,8934,16.02
INC0026735,C,11/5/2016 17:07,False,1,0,7,True,Caller 1783,Opened by  17,6/5/2016 09:49,Created by 10,6/5/2016 09:51,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 166,6/5/2016 16:42,11/5/2016 17:07,2,2,2,127.28,42.72,96.12,255,10.68
INC0026756,C,16/5/2016 14:07,False,1,0,5,True,Caller 2522,Opened by  24,6/5/2016 10:13,Created by 13,6/5/2016 10:17,Updated by 908,Phone,Location 143,Category 23,Subcategory 75,Symptom 250,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 46,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 43,11/5/2016 13:35,16/5/2016 14:07,2,2,2,243.84,10.68,85.44,488,10.68
INC0026759,C,17/5/2016 12:07,False,5,0,11,False,Caller 377,Opened by  17,6/5/2016 10:14,Created by 10,6/5/2016 10:25,Updated by 908,Phone,Location 204,Category 42,Subcategory 31,Symptom 67,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/5/2016 11:29,17/5/2016 12:07,2,2,2,265.69,64.08,160.2,1594,32.04
INC0026792,C,11/5/2016 13:10,False,1,0,6,True,Caller 4285,Opened by  17,6/5/2016 11:03,Created by 10,6/5/2016 11:09,Updated by 908,Phone,Location 136,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 99,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 89,6/5/2016 13:08,11/5/2016 13:10,2,2,2,122.01,21.36,53.4,244,10.68
INC0026804,C,17/5/2016 13:07,False,1,0,7,False,Caller 986,Opened by  17,6/5/2016 11:14,Created by 10,6/5/2016 11:17,Updated by 908,Phone,Location 66,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,12/5/2016 12:24,17/5/2016 13:07,2,2,2,265.85,42.72,64.08,532,10.68
INC0026827,C,11/5/2016 13:07,False,0,0,2,True,Caller 156,Opened by  17,6/5/2016 11:33,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,6/5/2016 12:29,11/5/2016 13:07,2,2,2,121.56,5.34,42.72,122,5.34
INC0026860,C,14/5/2016 09:07,False,1,0,6,True,Caller 156,Opened by  108,6/5/2016 12:17,Created by 52,6/5/2016 12:24,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,9/5/2016 08:34,14/5/2016 09:07,2,2,2,188.72,10.68,64.08,377,10.68
INC0026871,C,17/5/2016 15:07,False,0,0,6,False,Caller 86,Opened by  17,6/5/2016 12:30,Created by 10,6/5/2016 12:33,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,12/5/2016 14:37,17/5/2016 15:07,2,2,2,266.57000000000005,26.7,37.379999999999995,267,5.34
INC0026959,C,23/5/2016 16:07,False,4,0,11,False,Caller 1546,Opened by  17,6/5/2016 15:35,Created by 10,6/5/2016 15:49,Updated by 908,Phone,Location 161,Category 26,Subcategory 275,Symptom 115,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 246,False,True,Do Not Notify,?,?,?,?,code 2,Resolved by 225,18/5/2016 15:31,23/5/2016 16:07,2,2,2,408.29999999999995,53.4,160.2,2041,26.7
INC0027002,C,11/5/2016 17:07,False,0,0,3,True,Caller 3364,Opened by  221,6/5/2016 16:47,Created by 98,6/5/2016 16:51,Updated by 908,Phone,Location 44,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,6/5/2016 16:52,11/5/2016 17:07,2,2,2,120.27,26.7,42.72,120,5.34
INC0027061,C,11/5/2016 22:07,False,1,0,3,True,Caller 290,Opened by  20,6/5/2016 21:44,Created by 12,6/5/2016 21:45,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 13,6/5/2016 21:45,11/5/2016 22:07,1,1,1,120.37,26.7,48.06,241,5.34
INC0027189,C,13/5/2016 04:07,False,0,0,1,True,Caller 2989,Opened by  390,8/5/2016 03:45,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 187,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 170,?,13/5/2016 04:07,2,2,2,120.37,5.34,48.06,120,5.34
INC0027282,C,14/5/2016 09:07,False,0,0,2,True,Caller 3049,Opened by  24,9/5/2016 08:41,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,9/5/2016 09:04,14/5/2016 09:07,2,2,2,120.42999999999999,5.34,37.379999999999995,120,5.34
INC0027349,C,15/5/2016 11:07,False,0,0,4,True,Caller 5362,Opened by  17,9/5/2016 09:49,?,?,Updated by 908,Phone,Location 108,Category 61,Subcategory 16,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 196,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 178,10/5/2016 10:57,15/5/2016 11:07,2,2,2,145.3,16.02,26.7,145,5.34
INC0027354,C,21/6/2016 11:00,False,2,0,19,False,Caller 3504,Opened by  17,9/5/2016 09:58,Created by 10,9/5/2016 10:07,Updated by 908,Phone,Location 51,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,16/6/2016 10:48,21/6/2016 11:00,2,2,2,1032.8799999999999,16.02,80.1,3099,16.02
INC0027471,C,24/5/2016 22:07,False,5,0,11,False,Caller 1406,Opened by  17,9/5/2016 12:40,Created by 10,9/5/2016 13:05,Updated by 908,Phone,Location 161,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 150,19/5/2016 21:10,24/5/2016 22:07,2,2,2,369.03000000000003,64.08,160.2,2214,32.04
INC0027513,C,14/5/2016 15:07,False,0,0,2,True,Caller 2626,Opened by  239,9/5/2016 14:07,?,?,Updated by 908,Phone,Location 93,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:12,14/5/2016 15:07,2,2,2,121.0,26.7,37.379999999999995,121,5.34
INC0027518,C,14/5/2016 15:07,False,0,0,3,True,Caller 981,Opened by  55,9/5/2016 14:10,?,?,Updated by 908,Phone,Location 161,Category 61,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 4,Resolved by 151,9/5/2016 14:53,14/5/2016 15:07,2,2,2,120.95,10.68,48.06,121,5.34
INC0027525,C,24/5/2016 16:07,False,0,1,13,False,Caller 4300,Opened by  55,9/5/2016 14:27,Created by 30,9/5/2016 14:36,Updated by 908,Phone,Location 108,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 33,19/5/2016 15:40,24/5/2016 16:07,2,2,2,361.52,10.68,42.72,362,5.34
INC0027536,C,14/5/2016 15:07,False,0,0,2,True,Caller 1572,Opened by  17,9/5/2016 14:41,?,?,Updated by 908,Phone,Location 161,Category 20,Subcategory 125,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,9/5/2016 14:56,14/5/2016 15:07,2,2,2,120.43,26.7,32.04,120,5.34
INC0027542,C,15/5/2016 12:07,False,0,0,2,True,Caller 4934,Opened by  301,9/5/2016 14:49,Created by 129,9/5/2016 15:13,Updated by 908,Phone,Location 51,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 136,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 122,10/5/2016 11:27,15/5/2016 12:07,2,2,2,140.9,21.36,26.7,141,5.34
INC0027545,C,21/6/2016 13:00,False,4,0,33,False,Caller 4405,Opened by  386,9/5/2016 14:52,Created by 167,9/5/2016 14:59,Updated by 908,Phone,Location 55,Category 46,Subcategory 259,Symptom 221,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 20,16/6/2016 12:22,21/6/2016 13:00,2,2,2,1030.0299999999997,106.8,240.29999999999998,5150,26.7
INC0027567,C,14/5/2016 16:07,False,0,0,4,True,Caller 3175,Opened by  239,9/5/2016 15:18,Created by 107,9/5/2016 15:21,Updated by 908,Phone,Location 161,Category 57,Subcategory 270,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 143,9/5/2016 15:23,14/5/2016 16:07,2,2,2,120.77000000000001,10.68,48.06,121,5.34
INC0027615,C,14/5/2016 17:07,False,0,0,2,True,Caller 4808,Opened by  17,9/5/2016 16:30,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,9/5/2016 16:34,14/5/2016 17:07,2,2,2,120.61999999999999,21.36,32.04,121,5.34
INC0027668,C,14/5/2016 22:07,False,0,0,2,True,Caller 290,Opened by  20,9/5/2016 21:35,Created by 12,9/5/2016 21:36,Updated by 908,Phone,Location 188,Category 28,Subcategory 174,?,?,3 - Low,3 - Low,4 - Low,Group 64,Resolver 15,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 13,9/5/2016 21:36,14/5/2016 22:07,1,1,1,120.52,8.01,24.03,121,2.67
INC0027712,C,15/5/2016 09:07,False,0,0,2,True,Caller 5615,Opened by  17,10/5/2016 07:58,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,10/5/2016 08:15,15/5/2016 09:07,2,2,2,121.15,26.7,26.7,121,5.34
INC0027716,C,28/5/2016 10:07,False,3,0,9,False,Caller 2538,Opened by  17,10/5/2016 08:15,Created by 10,10/5/2016 08:28,Updated by 908,Phone,Location 204,Category 53,Subcategory 113,Symptom 10,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,23/5/2016 09:38,28/5/2016 10:07,2,2,2,433.64,85.44,170.88,1735,21.36
INC0027797,C,15/5/2016 14:10,False,4,0,8,True,Caller 207,Opened by  17,10/5/2016 09:40,Created by 10,10/5/2016 09:43,Updated by 908,Phone,Location 161,Category 37,Subcategory 123,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 41,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 38,10/5/2016 14:09,15/5/2016 14:10,2,2,2,124.46,106.8,160.2,622,26.7
INC0027823,C,28/5/2016 12:07,False,0,0,8,False,Caller 1043,Opened by  17,10/5/2016 10:21,Created by 10,10/5/2016 10:27,Updated by 908,Phone,Location 204,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,23/5/2016 11:14,28/5/2016 12:07,2,2,2,433.66,5.34,26.7,434,5.34
