incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0025193,C,8/5/2016 16:07,False,1,0,4,True,Caller 4052,Opened by  131,3/5/2016 07:51,Created by 62,3/5/2016 07:53,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,3/5/2016 15:30,8/5/2016 16:07,2,2,2,128.24,10.68,85.44,256,10.68
INC0025227,C,18/5/2016 12:07,False,0,0,6,False,Caller 4055,Opened by  17,3/5/2016 08:43,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 82,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 241,False,True,Do Not Notify,?,?,?,?,code 3,Resolved by 220,13/5/2016 11:43,18/5/2016 12:07,2,2,2,363.4,26.7,26.7,363,5.34
INC0025265,C,8/5/2016 15:10,False,0,0,4,True,Caller 4623,Opened by  17,3/5/2016 09:30,?,?,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,3/5/2016 15:09,8/5/2016 15:10,2,2,2,125.67,16.02,26.7,126,5.34
INC0025308,C,8/5/2016 11:07,False,0,0,2,True,Caller 243,Opened by  17,3/5/2016 10:16,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,3/5/2016 10:39,8/5/2016 11:07,2,2,2,120.85,10.68,48.06,121,5.34
INC0025363,C,8/5/2016 13:07,False,1,0,4,True,Caller 4927,Opened by  131,3/5/2016 11:17,Created by 62,3/5/2016 11:25,Updated by 908,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,3/5/2016 11:42,8/5/2016 13:07,2,2,2,121.7,21.36,85.44,243,10.68
INC0025388,C,8/5/2016 13:07,False,0,0,2,True,Caller 3970,Opened by  239,3/5/2016 12:05,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,3/5/2016 12:11,8/5/2016 13:07,2,2,2,121.03,5.34,42.72,121,5.34
INC0025408,C,8/5/2016 13:07,False,0,0,3,True,Caller 5104,Opened by  239,3/5/2016 12:39,?,?,Updated by 908,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,3/5/2016 13:01,8/5/2016 13:07,2,2,2,120.46,16.02,26.7,120,5.34
INC0025437,C,8/5/2016 15:07,False,0,0,3,True,Caller 4851,Opened by  55,3/5/2016 13:49,?,?,Updated by 908,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,3/5/2016 14:37,8/5/2016 15:07,2,2,2,121.3,16.02,32.04,121,5.34
INC0025451,C,8/5/2016 15:07,False,0,0,2,True,Caller 4254,Opened by  17,3/5/2016 14:00,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,3/5/2016 14:19,8/5/2016 15:07,2,2,2,121.11999999999999,5.34,26.7,121,5.34
INC0025501,C,12/6/2016 17:07,False,12,0,35,False,Caller 794,Opened by  108,3/5/2016 15:17,?,?,Updated by 908,Phone,Location 143,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,7/6/2016 17:06,12/6/2016 17:07,2,2,2,961.8399999999998,69.42,485.94,12504,69.42
INC0025519,C,17/5/2016 15:10,False,2,0,8,False,Caller 3476,Opened by  17,3/5/2016 15:52,Created by 10,3/5/2016 17:26,Updated by 908,Phone,Location 204,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 179,12/5/2016 15:09,17/5/2016 15:10,2,2,2,333.72999999999996,16.02,112.14,1001,16.02
INC0025552,C,9/5/2016 09:07,False,3,0,7,True,Caller 2209,Opened by  17,3/5/2016 16:44,Created by 10,3/5/2016 17:06,Updated by 908,Phone,Location 143,Category 46,Subcategory 191,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 58,Resolver 76,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 69,4/5/2016 08:16,9/5/2016 09:07,2,2,2,136.01999999999998,106.8,106.8,544,21.36
INC0025629,C,11/5/2016 16:07,False,2,0,11,True,Caller 960,Opened by  463,4/5/2016 02:43,Created by 202,4/5/2016 02:52,Updated by 908,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,6/5/2016 15:12,11/5/2016 16:07,2,2,2,181.27,32.04,144.18,544,16.02
INC0025689,C,9/5/2016 09:07,False,0,0,2,True,Caller 1757,Opened by  24,4/5/2016 08:54,?,?,Updated by 908,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,4/5/2016 08:57,9/5/2016 09:07,2,2,2,120.22,21.36,32.04,120,5.34
INC0025696,C,8/6/2016 10:07,False,10,1,39,False,Caller 4010,Opened by  17,4/5/2016 09:00,?,?,Updated by 908,Phone,Location 136,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,3/6/2016 09:30,8/6/2016 10:07,2,2,2,841.1199999999998,58.739999999999995,293.7,9252,58.739999999999995
INC0025754,C,11/5/2016 16:07,False,2,0,8,True,Caller 336,Opened by  301,4/5/2016 10:17,?,?,Updated by 908,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,6/5/2016 15:43,11/5/2016 16:07,2,2,2,173.84,48.06,80.1,522,16.02
INC0025755,C,7/6/2016 09:07,False,1,0,13,False,Caller 5229,Opened by  247,4/5/2016 10:18,Created by 120,4/5/2016 10:21,Updated by 908,Phone,Location 135,Category 57,Subcategory 270,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 132,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 118,2/6/2016 09:02,7/6/2016 09:07,2,2,2,814.7700000000001,21.36,53.4,1630,10.68
INC0025782,C,4/5/2016 17:19,False,1,0,5,True,Caller 4581,Opened by  453,4/5/2016 10:56,Created by 203,4/5/2016 11:32,Updated by 857,Phone,Location 18,Category 8,Subcategory 291,?,?,1 - High,1 - High,1 - Critical,Group 53,Resolver 212,False,True,Do Not Notify,Problem ID  180,?,?,?,code 6,Resolved by 193,4/5/2016 17:18,4/5/2016 17:19,4,3,3,5.79,64.08,96.12,12,16.02
INC0025804,C,9/5/2016 12:07,False,0,0,2,True,Caller 3896,Opened by  17,4/5/2016 11:25,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,4/5/2016 11:35,9/5/2016 12:07,2,2,2,120.7,5.34,37.379999999999995,121,5.34
INC0025827,C,9/5/2016 13:07,False,0,0,3,True,Caller 4532,Opened by  239,4/5/2016 12:04,?,?,Updated by 908,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,4/5/2016 12:20,9/5/2016 13:07,2,2,2,121.04,21.36,42.72,121,5.34
INC0025831,C,9/5/2016 13:07,False,0,0,3,True,Caller 3097,Opened by  131,4/5/2016 12:06,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,4/5/2016 12:10,9/5/2016 13:07,2,2,2,121.01,16.02,26.7,121,5.34
INC0025933,C,16/5/2016 10:07,False,1,0,9,False,Caller 3331,Opened by  17,4/5/2016 15:02,Created by 10,4/5/2016 15:09,Updated by 908,Phone,Location 51,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,11/5/2016 09:10,16/5/2016 10:07,2,2,2,282.96999999999997,32.04,74.75999999999999,566,10.68
INC0025953,C,16/5/2016 15:07,False,2,0,10,False,Caller 3994,Opened by  62,4/5/2016 15:17,Created by 33,4/5/2016 15:40,Updated by 908,Phone,Location 93,Category 43,Subcategory 105,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,11/5/2016 14:39,16/5/2016 15:07,2,2,2,287.46,16.02,96.12,862,16.02
INC0026003,C,9/5/2016 17:07,False,0,0,2,True,Caller 1941,Opened by  17,4/5/2016 16:24,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,4/5/2016 16:32,9/5/2016 17:07,2,2,2,120.71,10.68,37.379999999999995,121,5.34
INC0026008,C,9/5/2016 17:07,False,1,0,2,True,Caller 1661,Opened by  108,4/5/2016 16:35,?,?,Updated by 908,Phone,Location 143,Category 23,Subcategory 75,Symptom 455,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 52,4/5/2016 16:56,9/5/2016 17:07,2,2,2,120.53,10.68,53.4,241,10.68
INC0026014,C,21/5/2016 18:07,False,1,0,10,False,Caller 519,Opened by  17,4/5/2016 16:46,Created by 10,4/5/2016 16:50,Updated by 908,Phone,Location 204,Category 24,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 53,16/5/2016 17:50,21/5/2016 18:07,2,2,2,409.28,53.4,85.44,819,10.68
INC0026027,C,11/5/2016 13:07,False,1,0,4,True,Caller 4532,Opened by  108,4/5/2016 17:19,?,?,Updated by 908,Phone,Location 143,Category 53,Subcategory 80,Symptom 391,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 17,Resolved by 114,6/5/2016 12:11,11/5/2016 13:07,2,2,2,163.8,53.4,85.44,328,10.68
INC0026154,C,10/5/2016 09:07,False,0,0,2,True,Caller 4160,Opened by  24,5/5/2016 08:30,?,?,Updated by 908,Phone,Location 108,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,5/5/2016 08:33,10/5/2016 09:07,2,2,2,120.61999999999999,21.36,48.06,121,5.34
INC0026224,C,10/5/2016 10:07,False,0,0,2,True,Caller 4602,Opened by  17,5/5/2016 09:37,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 65,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,5/5/2016 09:49,10/5/2016 10:07,2,2,2,120.5,21.36,48.06,120,5.34
INC0026252,C,24/5/2016 18:07,False,2,0,8,False,Caller 3768,Opened by  131,5/5/2016 10:04,?,?,Updated by 908,Phone,Location 51,Category 22,Subcategory 40,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 75,Resolver 230,False,True,Do Not Notify,?,?,?,?,code 16,Resolved by 209,19/5/2016 17:22,24/5/2016 18:07,2,2,2,464.05,64.08,96.12,1392,16.02
INC0026269,C,10/5/2016 11:07,False,0,0,2,True,Caller 2310,Opened by  239,5/5/2016 10:22,?,?,Updated by 908,Phone,Location 204,Category 24,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,5/5/2016 10:32,10/5/2016 11:07,2,2,2,120.75,10.68,37.379999999999995,121,5.34
INC0026276,C,18/5/2016 10:07,False,0,0,9,False,Caller 363,Opened by  17,5/5/2016 10:25,Created by 10,5/5/2016 10:29,Updated by 908,Phone,Location 108,Category 9,Subcategory 110,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,13/5/2016 09:48,18/5/2016 10:07,2,2,2,311.64,21.36,32.04,312,5.34
INC0026307,C,4/6/2016 16:07,False,0,0,13,False,Caller 2630,Opened by  17,5/5/2016 10:56,?,?,Updated by 908,Phone,Location 204,Category 46,Subcategory 220,Symptom 256,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 193,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,30/5/2016 16:06,4/6/2016 16:07,2,2,2,725.18,5.34,42.72,725,5.34
INC0026385,C,10/5/2016 15:07,False,0,0,3,True,Caller 3747,Opened by  109,5/5/2016 12:17,Created by 51,5/5/2016 12:19,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,5/5/2016 14:20,10/5/2016 15:07,2,2,2,122.79,5.34,42.72,123,5.34
INC0026455,C,10/5/2016 15:07,False,0,0,3,True,Caller 3635,Opened by  221,5/5/2016 14:23,Created by 98,5/5/2016 14:26,Updated by 908,Phone,Location 108,Category 37,Subcategory 123,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,5/5/2016 14:32,10/5/2016 15:07,2,2,2,120.67999999999999,26.7,42.72,121,5.34
INC0026505,C,11/5/2016 17:07,False,0,0,4,True,Caller 3502,Opened by  221,5/5/2016 15:34,Created by 98,5/5/2016 15:38,Updated by 908,Phone,Location 204,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,6/5/2016 16:21,11/5/2016 17:07,2,2,2,145.49,26.7,32.04,145,5.34
INC0026510,C,10/5/2016 16:07,False,0,0,2,True,Caller 1377,Opened by  55,5/5/2016 15:38,?,?,Updated by 908,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,5/5/2016 15:43,10/5/2016 16:07,2,2,2,120.48,26.7,48.06,120,5.34
INC0026541,C,11/5/2016 11:07,False,1,0,6,True,Caller 700,Opened by  62,5/5/2016 16:13,Created by 33,5/5/2016 16:26,Updated by 908,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 81,6/5/2016 10:29,11/5/2016 11:07,2,2,2,138.68,21.36,96.12,277,10.68
INC0026639,C,17/5/2016 15:07,False,0,0,7,False,Caller 4517,Opened by  463,6/5/2016 03:17,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/5/2016 15:03,17/5/2016 15:07,2,2,2,275.84000000000003,16.02,42.72,276,5.34
INC0026739,C,14/5/2016 10:07,False,1,0,7,True,Caller 2454,Opened by  17,6/5/2016 09:54,Created by 10,6/5/2016 10:10,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 227,9/5/2016 09:51,14/5/2016 10:07,2,2,2,191.95,21.36,53.4,384,10.68
INC0026740,C,15/6/2016 16:00,False,1,0,17,False,Caller 4673,Opened by  24,6/5/2016 09:54,Created by 13,6/5/2016 10:01,Updated by 908,Phone,Location 204,Category 57,Subcategory 170,?,?,1 - High,2 - Medium,2 - High,Group 56,Resolver 169,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 152,10/6/2016 15:59,15/6/2016 16:00,3,3,2,965.99,64.08,80.1,1932,16.02
INC0026746,C,11/5/2016 11:07,False,0,0,3,True,Caller 2729,Opened by  131,6/5/2016 10:02,?,?,Updated by 908,Phone,Location 59,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,6/5/2016 10:10,11/5/2016 11:07,2,2,2,121.08,26.7,42.72,121,5.34
INC0026754,C,15/5/2016 16:07,False,0,0,4,True,Caller 5529,Opened by  301,6/5/2016 10:13,?,?,Updated by 908,Phone,Location 161,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 151,10/5/2016 15:23,15/5/2016 16:07,2,2,2,221.89,21.36,42.72,222,5.34
INC0026755,C,11/5/2016 11:07,False,0,0,2,True,Caller 282,Opened by  62,6/5/2016 10:13,?,?,Updated by 908,Phone,Location 143,Category 57,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,6/5/2016 11:01,11/5/2016 11:07,2,2,2,120.89999999999999,10.68,26.7,121,5.34
INC0026794,C,11/5/2016 12:07,False,0,0,3,True,Caller 1064,Opened by  17,6/5/2016 11:04,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 130,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,6/5/2016 11:58,11/5/2016 12:07,2,2,2,121.05000000000001,10.68,42.72,121,5.34
INC0026817,C,11/5/2016 15:07,False,1,0,4,True,Caller 4890,Opened by  472,6/5/2016 11:20,?,?,Updated by 908,Phone,Location 222,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 141,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 127,6/5/2016 14:14,11/5/2016 15:07,2,2,2,123.78,10.68,96.12,248,10.68
INC0026825,C,15/5/2016 16:07,False,1,0,5,True,Caller 3264,Opened by  17,6/5/2016 11:28,?,?,Updated by 908,Phone,Location 161,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,10/5/2016 15:10,15/5/2016 16:07,2,2,2,220.65,42.72,85.44,441,10.68
INC0026871,C,17/5/2016 15:07,False,0,0,6,False,Caller 86,Opened by  17,6/5/2016 12:30,Created by 10,6/5/2016 12:33,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,12/5/2016 14:37,17/5/2016 15:07,2,2,2,266.57000000000005,26.7,37.379999999999995,267,5.34
INC0026872,C,11/5/2016 13:07,False,0,0,3,True,Caller 86,Opened by  17,6/5/2016 12:31,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,6/5/2016 13:02,11/5/2016 13:07,2,2,2,120.6,5.34,26.7,121,5.34
INC0026909,C,11/5/2016 15:07,False,0,0,2,True,Caller 2251,Opened by  24,6/5/2016 14:03,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,6/5/2016 14:28,11/5/2016 15:07,2,2,2,121.07000000000001,16.02,42.72,121,5.34
INC0026939,C,21/12/2016 15:00,False,3,0,79,False,Caller 4507,Opened by  239,6/5/2016 15:07,Created by 107,6/5/2016 15:14,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 52,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 49,16/12/2016 14:36,21/12/2016 15:00,2,2,2,5495.7699999999995,85.44,149.51999999999998,21983,21.36
INC0026947,C,18/5/2016 10:07,False,1,0,6,False,Caller 4019,Opened by  108,6/5/2016 15:18,Created by 52,6/5/2016 15:24,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,13/5/2016 09:49,18/5/2016 10:07,2,2,2,282.72,53.4,74.75999999999999,565,10.68
INC0026955,C,11/5/2016 16:07,False,0,0,2,True,Caller 2249,Opened by  24,6/5/2016 15:28,?,?,Updated by 908,Phone,Location 51,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,6/5/2016 15:33,11/5/2016 16:07,2,2,2,120.64999999999999,10.68,26.7,121,5.34
INC0026961,C,25/5/2016 11:07,False,1,0,13,False,Caller 3754,Opened by  55,6/5/2016 15:40,?,?,Updated by 908,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 98,20/5/2016 10:45,25/5/2016 11:07,2,2,2,451.45000000000005,42.72,64.08,903,10.68
INC0026978,C,15/5/2016 15:07,False,1,0,8,True,Caller 363,Opened by  174,6/5/2016 16:12,Created by 79,6/5/2016 16:15,Updated by 908,Phone,Location 108,Category 7,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 143,10/5/2016 14:29,15/5/2016 15:07,2,2,2,214.86,53.4,64.08,430,10.68
INC0026986,C,14/5/2016 16:07,False,1,0,4,True,Caller 1461,Opened by  62,6/5/2016 16:31,?,?,Updated by 908,Phone,Location 108,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,9/5/2016 15:14,14/5/2016 16:07,2,2,2,191.58999999999997,21.36,96.12,383,10.68
INC0027093,C,14/5/2016 11:07,False,0,0,4,True,Caller 730,Opened by  463,7/5/2016 03:44,Created by 202,7/5/2016 04:14,Updated by 908,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/5/2016 10:51,14/5/2016 11:07,2,2,2,174.89,16.02,32.04,175,5.34
INC0027139,C,8/6/2016 17:07,False,2,0,3,False,Caller 5274,Opened by  62,7/5/2016 15:55,?,?,Updated by 908,Phone,Location 143,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 32,3/6/2016 16:31,8/6/2016 17:07,2,2,2,769.2,32.04,144.18,2308,16.02
INC0027146,C,15/5/2016 14:07,False,0,0,6,False,Caller 4518,Opened by  62,7/5/2016 16:24,Created by 33,7/5/2016 17:03,Updated by 908,Phone,Location 143,Category 37,Subcategory 123,Symptom 118,?,1 - High,1 - High,1 - Critical,Group 48,Resolver 74,False,True,Do Not Notify,Problem ID  198,?,?,?,code 6,Resolved by 67,10/5/2016 14:00,15/5/2016 14:07,4,3,3,189.08,24.03,64.08,189,8.01
INC0027163,C,15/5/2016 10:07,False,0,0,4,True,Caller 958,Opened by  17,7/5/2016 19:44,?,?,Updated by 908,Phone,Location 180,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/5/2016 09:53,15/5/2016 10:07,2,2,2,182.38,21.36,48.06,182,5.34
INC0027174,C,13/5/2016 00:07,False,0,0,2,True,Caller 5283,Opened by  305,7/5/2016 23:26,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 10,Resolved by 134,7/5/2016 23:43,13/5/2016 00:07,2,2,2,120.68,26.7,26.7,121,5.34
INC0027236,C,8/6/2016 17:07,False,2,0,5,False,Caller 2650,Opened by  94,9/5/2016 01:28,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 275,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:28,8/6/2016 17:07,2,2,2,735.65,16.02,144.18,2207,16.02
INC0027281,C,14/5/2016 09:07,False,0,0,2,True,Caller 48,Opened by  17,9/5/2016 08:40,?,?,Updated by 908,Phone,Location 161,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,9/5/2016 08:55,14/5/2016 09:07,2,2,2,120.45,16.02,32.04,120,5.34
INC0027305,C,8/6/2016 17:07,False,2,0,5,False,Caller 4682,Opened by  131,9/5/2016 08:59,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 303,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:30,8/6/2016 17:07,2,2,2,728.14,32.04,112.14,2184,16.02
